PORCENTAJE DE LOGRO,NEM,PSU LENGUAJE,Extranjero,HC DIURNO,HC NOCTURNO,Municipal,Particular,Subvencionado,TP COMERCIAL,TP INDUSTRIAL,5% Colegios Municipalizados,BEA (BECA EXCELENCIA ACADÉMICA),Bachillerato,DEPORTISTA DESTACADO,EDT,EQUIDAD DE GÉNERO,PAA o PSU,PACE,S/I,SIPEE
0.6458333333333334,680.0,639.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,673.0,612.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,673.0,630.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,670.0,773.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,670.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,668.0,650.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.6458333333333334,668.0,660.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,665.0,743.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,663.0,684.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.6458333333333334,663.0,684.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,660.0,684.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,660.0,799.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,658.0,650.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,658.0,726.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,658.0,773.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,655.0,595.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,655.0,726.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,655.0,660.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.6458333333333334,655.0,697.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,655.0,672.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,655.0,672.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,653.0,639.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,650.0,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,648.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,645.0,760.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,645.0,711.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,640.0,620.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,638.0,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,635.0,711.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,635.0,579.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,633.0,650.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6458333333333334,630.0,620.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,628.0,595.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6458333333333334,613.0,620.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,647.0,770.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.6666666666666666,582.0,669.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6666666666666666,690.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,683.0,697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,683.0,711.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,680.0,743.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,680.0,579.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,675.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,675.0,639.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,675.0,630.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,675.0,697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,673.0,650.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,673.0,639.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,670.0,660.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,670.0,586.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,670.0,697.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.6666666666666666,668.0,650.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,668.0,579.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,668.0,711.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,668.0,799.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,665.0,672.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,665.0,603.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,665.0,672.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,663.0,786.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,663.0,595.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,660.0,586.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,660.0,660.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.6666666666666666,660.0,639.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,658.0,650.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,658.0,684.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,655.0,579.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6666666666666666,655.0,743.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,655.0,697.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,655.0,571.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,655.0,660.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,653.0,697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,653.0,650.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,653.0,711.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,650.0,773.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,653.0,786.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,650.0,620.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,650.0,660.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,648.0,743.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,648.0,711.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,648.0,639.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,648.0,786.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,648.0,639.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,648.0,697.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,645.0,620.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,643.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.6666666666666666,640.0,684.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,640.0,595.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,640.0,571.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,638.0,612.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,635.0,672.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.6666666666666666,635.0,630.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,633.0,660.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,630.0,612.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,628.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,625.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,625.0,760.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,623.0,650.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,623.0,603.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,620.0,508.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6666666666666666,615.0,660.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,615.0,549.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6666666666666666,613.0,743.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,610.0,571.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,585.0,711.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6666666666666666,575.0,556.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6875,768.0,616.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6875,764.0,582.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6875,740.0,626.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.6875,729.0,657.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.6875,708.0,669.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.6875,695.0,711.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,688.0,812.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,685.0,603.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,688.0,579.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,678.0,697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,678.0,684.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,675.0,620.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,670.0,726.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,668.0,660.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,668.0,697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,665.0,620.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.6875,663.0,630.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,663.0,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,660.0,743.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,658.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,660.0,612.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,658.0,697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,658.0,726.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,658.0,672.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,658.0,743.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,655.0,571.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,655.0,650.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,650.0,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,650.0,660.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,650.0,639.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.6875,648.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,648.0,711.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6875,648.0,639.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,648.0,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,645.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,643.0,630.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,640.0,760.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6875,640.0,711.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,638.0,726.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,638.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,638.0,650.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,638.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,635.0,579.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6875,635.0,660.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,635.0,711.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,633.0,711.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,628.0,684.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,628.0,726.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,628.0,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,620.0,603.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,615.0,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,615.0,743.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,610.0,726.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,605.0,760.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6875,600.0,639.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7083333333333334,713.0,729.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.7083333333333334,690.0,646.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7083333333333334,663.0,657.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7083333333333334,657.0,669.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7083333333333334,698.0,824.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,685.0,697.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,683.0,660.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,680.0,743.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,680.0,760.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,678.0,672.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,675.0,760.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,673.0,711.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7083333333333334,670.0,650.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,668.0,760.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7083333333333334,668.0,672.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,668.0,639.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,665.0,773.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,665.0,672.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,665.0,697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,663.0,639.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7083333333333334,663.0,760.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,660.0,726.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,660.0,726.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,658.0,711.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,658.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,658.0,684.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,658.0,684.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,658.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,658.0,684.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,658.0,743.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,655.0,549.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,653.0,630.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7083333333333334,653.0,684.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,653.0,711.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,650.0,620.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7083333333333334,650.0,743.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,650.0,697.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,650.0,603.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,650.0,684.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,648.0,743.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,648.0,586.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,648.0,697.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,648.0,711.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,648.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,648.0,660.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,648.0,726.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,645.0,630.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7083333333333334,645.0,697.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,643.0,773.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,643.0,672.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,640.0,697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,640.0,660.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,638.0,711.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,638.0,684.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,638.0,773.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,635.0,556.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,635.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7083333333333334,635.0,799.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7083333333333334,633.0,711.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7083333333333334,630.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7083333333333334,630.0,726.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,625.0,760.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,625.0,684.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,625.0,760.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,623.0,563.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7083333333333334,613.0,660.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,613.0,697.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,613.0,773.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,608.0,711.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,580.0,620.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7083333333333334,578.0,726.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,740.0,694.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7291666666666666,692.0,636.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.7291666666666666,688.0,669.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.7291666666666666,688.0,760.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,683.0,620.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,680.0,697.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,678.0,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,678.0,760.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,675.0,697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,673.0,760.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,673.0,711.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,673.0,595.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,673.0,697.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,670.0,639.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,668.0,563.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,665.0,773.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,663.0,726.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,663.0,773.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,660.0,743.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,660.0,711.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,660.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,658.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,658.0,620.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,658.0,650.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,658.0,650.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,658.0,726.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,655.0,684.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,653.0,711.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,653.0,630.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,653.0,650.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,650.0,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,650.0,650.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,650.0,743.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7291666666666666,648.0,684.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
